Sample_ID	pCRT	pIRT	pRBT	pWCT	pYCT
SR_HL_0507	0.98	0.030434783	0.995795262	0.000888257	0.002036107
SR_HL_0525	0.959183673	0.038135593	0.994445816	0.000723589	0.001657001
SR_HL_0526	0.785714286	0.098214286	0.996508148	0.000366771	0.001767784
SR_HL_0528	0.989795918	0.008849558	0.99497007	0.000823723	0.001192146
SR_HL_0536	0.99	0.016949153	0.99605081	0.000626566	0.001649031
StahlSS21_001	0	0	9.75039E-05	0.998264642	0.000560359
StahlSS21_002	0	0	0.000651466	0.997630332	0.000154107
StahlSS21_003	0	0	0.000333524	0.998947811	0.000392218
StahlSS21_004	0	0	0.000526624	0.998969072	0
StahlSS21_005	0	0	0.000268336	0.999209798	7.37463E-05
StahlSS21_006	0	0	0.000651648	0.998240894	0.000154036
StahlSS21_007	0	0	0.000129121	0.998483125	0.000426743
StahlSS21_008	0	0	0.000180946	0.999002593	0.0003728
StahlSS21_009	0	0	0.000884095	0.998834046	0.000145201
StahlSS21_010	0	0	0.000197883	0.997702407	0.000903417
StahlSS21_011	0	0	0.000231054	0.998979384	0.000456204
StahlSS21_013	0	0	4.42126E-05	0.999124173	0.000145582
StahlSS21_014	0	0	0	0.999510883	9.18442E-05
StahlSS21_016	0	0	4.45117E-05	0.998820523	0.000221435
StahlSS21_017	0	0	0.000787236	0.998711038	0.000171468
StahlSS21_018	0	0	0.000413907	0.998469388	0.000152114
StahlSS21_021	0	0	9.35454E-05	0.998647805	0.000231983
StahlSS21_022	0	0	5.13084E-05	0.999541074	0.000509165
StahlSS21_023	0	0	0.000142113	0.998839418	0
StahlSS21_024	0	0	0.000242225	0.999784064	0.000240848
StahlSS21_025	0	0	0.000246938	0.999344692	0
StahlSS21_026	0	0	4.65419E-05	0.999378882	7.67578E-05
StahlSS21_027	0	0	0.000383656	0.998614663	7.90389E-05
StahlSS21_028	0	0	4.56955E-05	0.998890682	0.000150989
StahlSS21_029	0	0	0.000187829	0.998955504	0.000155304
StahlSS21_030	0	0	9.93246E-05	0.999448854	0.000164393
StahlSS21_031	0	0	0.000596933	0.999393572	7.59071E-05
StahlSS21_032	0	0	0	0.999253572	0.000158579
StahlSS21_033	0	0	0	0.999465126	0.000158403
StahlSS21_034	0	0	0.000318674	0.998490642	0
StahlSS21_035	0	0	4.77054E-05	0.998737108	0.000236035
StahlSS21_036	0	0	0.000456163	0.998783948	7.5358E-05
StahlSS21_037	0	0	0.001145532	0.997027087	0.000163827
StahlSS21_038	0	0	4.67902E-05	0.998436523	0.000310655
StahlSS21_040	0	0	0.000112892	0.999252616	0.000275583
StahlSS21_041	0	0	0.000501857	0.999105346	8.35422E-05
StahlSS21_042	0	0	0.000965166	0.99786863	0.000434028
StahlSS21_043	0	0	0.000727074	0.998093135	7.48839E-05
StahlSS21_044	0	0	4.60405E-05	0.998574338	0.000304368
StahlSS21_045	0	0	0	0.999263468	0.000157282
StahlSS21_046	0	0	0.000181242	0.999298878	0.000224316
StahlSS21_048	0	0	4.49398E-05	0.999603568	0
StahlSS21_050	0	0	0.000349467	0.999036609	0.000432713
StahlSS21_052	0	0	0.000192123	0.999467065	0
StahlSS21_053	0	0	0.000655506	0.998636364	0.000166556
StahlSS21_054	0	0	0	0.998044966	0.000182249
StahlSS21_056	0	0	4.94022E-05	0.999013374	8.13802E-05
StahlSS21_058	0	0	0.00058782	0.997771369	9.70685E-05
StahlSS21_061	0	0	0.000270831	0.99890044	0.000149343
StahlSS21_062	0	0	0.000370679	0.99825784	7.65228E-05
StahlSS21_063	0	0	5.36481E-05	0.998811505	0.00035461
StahlSS21_064	0	0	0	0.999458288	0.000160514
StahlSS21_065	0	0	0.000433735	0.9993587	0.000158303
StahlSS21_067	0	0	0.000313255	0.99930789	7.38552E-05
StahlSS21_068	0	0	0.000160342	0.998823806	0.000265957
StahlSS21_069	0	0	0.000362845	0.998104927	0.000298686
StahlSS21_071	0	0	9.73994E-05	0.999568035	0
StahlSS21_072	0	0	0.001148825	0.998843396	0.000257998
StahlSS21_073	0	0	0	0.997908367	0.000743273
StahlSS21_074	0	0	0.000438635	0.99912993	0.000217391
StahlSS21_075_1	0	0	0.000686678	0.997492368	0.000242092
StahlSS21_075	0	0	0.000813752	0.997969314	0.00033456
StahlSS21_076	0	0	0.000372232	0.999070056	0.000230132
StahlSS21_077	0	0	0.000280007	0.998759562	0
StahlSS21_079	0	0	0.00040724	0.999098919	0.000148721
StahlSS21_081	0	0	4.45673E-05	0.998523913	0.000147102
StahlSS21_082	0	0	0.005484204	0.991717341	0.000462036
StahlSS21_083	0	0	0.000180099	0.999001797	0.000222717
StahlSS21_084	0	0	0.000577478	0.998187633	7.92896E-05
StahlSS21_085	0	0	0.000182916	0.999294213	0
StahlSS21_086	0	0	0.000302054	0.999438833	8.34864E-05
StahlSS21_087	0	0	0	0.998813291	0.000147973
StahlSS21_088_1	0	0	0.000220216	0.999511002	0.000184264
StahlSS21_088	0	0	0.000225063	0.999205245	0.000148854
StahlSS21_089	0	0	0.000673008	0.998715669	0.000296165
StahlSS21_090	0	0	0.00033448	0.998625502	0
StahlSS21_091	0	0	5.23834E-05	0.998378504	0.000518762
StahlSS21_092	0	0	0.000236608	0.998520397	0.000158178
StahlSS21_093	0	0	0.001014915	0.997660819	0.000146071
StahlSS21_094	0	0	8.97827E-05	0.999208861	0.00014839
StahlSS21_095	0	0	0.000384763	0.997234631	0
StahlSS21_096	0	0	0.000316972	0.998403512	0.000150218
StahlSS21_097	0	0	0	0.998580786	0.000245218
StahlSS21_099	0	0	0.000466038	0.998690071	0.000293198
StahlSS21_102	0	0	0	0.999067164	0.000231839
StahlSS21_103	0	0	0.000213174	0.998924988	0.000175101
Star_11_292	0.108695652	0.84375	0.996203132	0.00176605	7.96559E-05
Star_11_293	0.86	0.091743119	0.99301958	0.001833977	0.003582395
Star_11_295	0.82	0.084745763	0.980109038	0.017943925	0.004215259
Star_11_296	0.09375	0.912621359	0.997643288	0.002914845	0.000158303
Star_11_297	0.458333333	0.326732673	0.989111111	0.006028783	0.004210993
STHD_13_419	0.465116279	0.412621359	0.996195847	0.000589623	0.001457055
STHD_17_9436	0.428571429	0.438888889	0.996876748	0.001233299	0.001047036
STHD_17_9483	0.456521739	0.5	0.996898751	0.001049418	0.001109796
STHD_17_9508	0.445652174	0.471153846	0.996483516	0.00077235	0.001190653
Sull_SS17_169	0	0	0.000322789	0.996714032	0.001217203
SWH4_23_63	0	1	0.998865386	0.000266762	0.000339029
TC_15_05	0	0.995726496	0.998299733	0.001512186	0
TC_15_12	0.469387755	0.41588785	0.996968207	0.000903996	0.000755287
TeigeW30_12_01	0	1	0.998824959	0.001783485	6.80921E-05
TeigeW30_12_02	0	1	0.998863544	0.001069328	6.79532E-05
TeigeW30_12_03	0	1	0.997489472	0.001512456	0.000135556
TeigeW30_12_04	0	1	0.99866104	0.000800854	6.79163E-05
TeigeW30_12_05	0	1	0.997614234	0.002397017	0
TeigeW30_12_06	0	1	0.99866104	0.001159679	0.000272294
Ten_Sleep014	0	0	0	0	0.999542376
TenSleep_16_43	0	0	8.15262E-05	0	0.999724935
TenSleep_16_44	0	0	0	0	1
TenSleep_16_45	0	0	0	0	1
TenSleep_16_46	0	0	0	0	0.999930872
Troy_11_05	0.882978723	0.283653846	0.996538916	0.001762196	0.001287185
Troy_11_06	0.882978723	0.160377358	0.993016396	0.005890177	0.002479218
Troy_11_14	0.645833333	0.272727273	0.990128001	0.006649427	0.001411632
Troy_11_17	0.540816327	0.225663717	0.984001319	0.00965704	0.004493295
Troy_11_22	0.6875	0.298245614	0.992518081	0.003286471	0.00398992
Troy_11_23	0.848837209	0.171875	0.987682833	0.002841507	0.005318279
Troy_11_29	0.619047619	0.4	0.990502283	0.007097161	0.00115509
TS_014	0	0	0	0.000181653	0.999150021
UA11_23_011	0.14	0.850877193	0.997696597	0.001864678	0.00047419
UA11_23_038	0.147058824	0.912280702	0.99725563	0.003813409	0.000270783
UA11_23_039	0.055555556	0.877192982	0.99822294	0.002309879	0
UA11_23_040	0.071428571	0.894736842	0.997796098	0.001975575	0.0001374
UA11_23_041	0.274509804	0.852173913	0.997128064	0.002222222	0.000338983
UA11_23_042	0.090909091	0.849056604	0.998667313	0.001244223	0.00020273
UA11_23_057	0.142857143	0.861607143	0.998465143	0.001331913	0.000338753
UA11_23_058	0.102040816	0.873831776	0.99729364	0.00231954	0.000285266
UA11_23_059	0.12	0.92173913	0.998623816	0.002136752	0.000271113
UA11_23_060	0.009803922	0.957627119	0.997698272	0.001600854	6.77507E-05
UA11_23_061	0.27	0.779816514	0.997794838	0.001978773	0.000274085
UA11_23_062	0.06122449	0.902654867	0.998910675	0.002130682	0.000338662
UA11_23_139	0.166666667	0.803738318	0.99691641	0.001740883	7.04225E-05
UA9_18_01	0.058823529	0.896551724	0.998386446	0.001594896	0.000270563
UA9_18_02	0.177083333	0.808695652	0.997957349	0.001351351	0.00041488
UA9_18_03	0.319148936	0.710526316	0.997647441	0.001511111	0.000339397
UA9_18_04	0.085106383	0.797169811	0.99607149	0.001422071	0.000811569
UA9_18_05	0.196078431	0.711711712	0.998343167	0.001154119	0.000203032
UA9_18_06	0.215686275	0.788793103	0.998465762	0.001598295	0.000406339
UA9_18_07	0.1	0.897196262	0.99881947	0.001310748	0.0004662
UA9_18_08	0.21	0.721238938	0.998345039	0.001329787	0.000473934
UA9_18_09_1	0.020408163	0.995762712	0.997605325	0.002844444	0
UA9_18_09	0.021276596	1	0.997742338	0.002934395	0
UA9_18_10	0.22	0.84375	0.99878631	0.00160485	0.00040783
UA9_18_11	0.02	0.939130435	0.997336066	0.002707093	0.000276893
UA9_18_12	0.081632653	0.94017094	0.997936726	0.002225387	6.78887E-05
UA9_18_13	0.1	0.886956522	0.998272375	0.001294379	0
UA9_18_14	0.16	0.848623853	0.998446031	0.001667284	0.000357347
UM42	0.051020408	0.925438596	0.998398226	0.00163073	0.000554017
UM_NA_18	0.029411765	0.901709402	0.997700129	0.003102287	0.00074435
UM_NA_42	0.049019608	0.935344828	0.998425896	0.001862693	0.000610335
UN76_22_01	0.137254902	0.875	0.999393204	0.000532387	0.000407111
UN76_22_02	0.17	0.912280702	0.998584257	0.000976216	0.00040689
UN76_22_03	0.18627451	0.944444444	0.998425133	0.001063453	0.00020284
UNFR35_15_634	0	0.991071429	0.999217867	0.001242355	0.000222651
UNFR35_15_635	0.021276596	0.936363636	0.999128848	0.000638803	0.000141583
UNFR35_15_639	0.044444444	0.964912281	0.998770457	0.001124016	7.26111E-05
UNFR38_15_390	0	1	0.998060256	0.001722263	0
UNFR38_15_391	0	1	0.998299733	0.00178031	6.80087E-05
UNFR38_15_392	0	1	0.999132303	0.00082027	0.000140233
UNFR58_15_593	0	1	0.99877611	0.001163832	0.0001374
UNFR58_15_596	0	1	0.996969697	0.002840909	0.00013563
UNFR58_15_603	0	1	0.998786899	0.001509501	0
UNFR58_15_606	0	1	0.998051948	0.002052472	0.000204638
UNFR61_15_408	0	1	0.998121069	0.002148997	6.85777E-05
UNFR61_15_411	0	1	0.999312353	0.001421212	0.000338478
UNFR61_15_412	0	1	0.99821472	0.001692801	0.000136519
UNFR66_15_631	0.081395349	0.888888889	0.998057624	0.001332859	0.000135999
UpperCedarLk_20_011	0.782608696	0.254901961	0.996437448	0.000641496	0.001256632
UpperCedarLk_20_012	0.595238095	0.195652174	0.996662649	0.000910747	0.001496534
UpperCedarLk_20_014	0.761363636	0.285046729	0.995558751	0.001300632	0.002924394
UpperCedarLk_20_015	0.75	0.182291667	0.997092771	0.000860914	0.000956586
UpperCedarLk_20_016	0.6875	0.235849057	0.996229386	0.000548546	0.001465048
UpperCedarLk_20_017	0.6875	0.286516854	0.996661337	0.00165426	0.001516119
UpperCedarLk_20_018	0.647727273	0.330275229	0.995302843	0.000992959	0.002348715
UpperCedarLk_20_019	0.734042553	0.201754386	0.997098725	0.001079331	0.001171444
UpperCedarLk_20_021	0.56	0.205357143	0.996415187	0.000535236	0.001636215
UpperCedarLk_20_022	0.695121951	0.228571429	0.997309028	0.001051022	0.001033973
UpperCedarLk_20_023	0.797619048	0.281914894	0.997409326	0.001063624	0.001332741
UpperCedarLk_20_024	0.806122449	0.290909091	0.996761066	0.000455125	0.002020061
UpperCedarLk_20_025	0.686046512	0.25	0.997341566	0.001415094	0.00173586
UpperCedarLk_20_026	0.683673469	0.252212389	0.996561323	0.001617251	0.001376273
UpperCedarLk_20_027	0.720930233	0.259259259	0.996005382	0.000555453	0.001492113
UpperCedarLk_20_028	0.638297872	0.260869565	0.995258339	0.001168434	0.002960209
UpperCedarLk_20_029	0.597826087	0.224299065	0.995700246	0.001438073	0.001996145
UpperCedarLk_20_030	0.744897959	0.147058824	0.996706637	0.000740466	0.001348474
UpW_17_07	0	0.995762712	0.997938061	0.000798439	0
UpW_17_08	0	1	0.997169659	0.001688289	0.000135483
UpW_17_09	0	0.987288136	0.99878631	0.002572747	0.000135318
UpW_17_10	0	0.991525424	0.998989082	0.000887784	0
UpW_17_11	0	0.991452991	0.998584715	0.000531632	6.76956E-05
UpW_17_12	0	1	0.99918943	0.000622887	0.000135851
UpW_17_13	0.029411765	0.995762712	0.999514877	0.000443577	0.000203307
UpW_17_14	0	1	0.999009901	0.001330059	8.08016E-05
UpW_17_15	0.009803922	0.987179487	0.999108951	0.001773993	0.000135575
UpWampus_17_01	0	1	0.998433119	0.001264679	0.00013887
UpWampus_17_02_1	0	1	0.998579963	0.000966702	0
UpWampus_17_02	0	1	0.998500375	0.001277839	7.05418E-05
UpWampus_17_03	0	1	0.997965757	0.002318249	0
UpWampus_17_04	0	1	0.998590498	0.00109549	0
UpWampus_17_05	0.01	0.986956522	0.998748957	0.000912575	0
UpWampus_17_06	0	1	0.998924998	9.05961E-05	0
UWH01_22_02	0	0.995762712	0.999154119	0.001482305	0
W12_12_01	0	1	0.998446292	0.001381724	7.09119E-05
W_14_008	0.039215686	0.455445545	0.502552648	0.494785399	0.000204388
W_14_015	0.009803922	0.466666667	0.502437079	0.49647128	0.000270563
W_14_038	0	0	0.000808473	0.998399716	0
W_14_111	0.019607843	0.547368421	0.617158763	0.375276671	0.000141603
W_14_113	0.093023256	0.897435897	0.998263749	0.000620567	0.00020284
W_14_302	0	0	0.001253032	0.997156061	0
W3_21_01	0.040816327	0.957627119	0.998702668	0.001065909	0.000271924
W42_12_02	0	1	0.998784342	0.000980567	0.000204221
W46_12_01	0	1	0.998603581	0.000903832	6.91372E-05
W46_12_02	0	1	0.999149591	0.00133452	0
W52_12_03	0	0.995762712	0.998613942	0.001072961	0.000136949
W52_12_04	0	1	0.998424879	0.001777778	0.000203197
Washoe13_02	0	0	0.000649632	0.996650718	0.000436872
WB_CB_0002	0	1	0.9975175	0.002058718	6.84275E-05
WB_MO_0001	0	1	0.998461538	0.002222617	0.000203528
Weasel_04_443	0	0	0	0	0.997239812
Weigle_17_075	0	1	1	0	0
Weigle_17_076	0	1	0.999831777	0	0
Weigle_17_079	0	1	0.999906077	0.000620347	0
Weigle_17_083	0	1	0.999918381	0.000447788	0
Weigle_17_084	0	1	1	0	0
Weigle_17_086	0	1	0.999295483	0.001090314	0
Weigle_17_087	0	1	0.999587323	0.001449013	0
Weigle_17_088	0	1	0.999706769	0.00045939	0
Willow_04_221	0	0	0	0.001351595	0.99762934
WMCC_14_01	0.009803922	0.978070175	0.998259532	0.00062167	0.0001353
WMCC_14_02	0.010204082	0.991525424	0.998056523	0.001154734	0
WMCC_14_03	0.020408163	0.982758621	0.998811865	0.000539763	0
WMCC_14_04	0.058823529	0.933628319	0.998961622	0.000824629	0.000141223
WMCC_14_05	0.112244898	0.888392857	0.998241309	0.000805874	0.000687096
WMCC_14_06	0.011111111	0.98019802	0.998859466	0.000864865	8.58516E-05
WMCC_14_07	0.06122449	0.951754386	0.99866914	0.000354547	0.000474062
WMCC_14_08	0	0.963157895	0.998555633	0.000657895	8.71232E-05
WMCC_14_09	0.03	0.960869565	0.998989736	0.000620677	0.000135263
WMCC_14_10	0	0.957142857	0.99901313	0.000658762	0.000290192
WMCC_14_11	0.040816327	0.974358974	0.998868321	0.001508429	6.78242E-05
WMCC_14_12	0	0.963963964	0.998666774	0.000709723	0.0001353
WMCC_14_13	0.091836735	0.953271028	0.998742477	0.000893389	0
WMCC_14_14	0.071428571	0.883928571	0.998948475	0.000354862	0.000270636
WMCC_14_15	0.081632653	0.899122807	0.998627261	0.00097535	0.000202758
Wolf_17_241	0	1	0.999665188	0	7.04424E-05
Wolf_17_242	0	1	0.999709857	0.000455042	0
Wolf_17_243	0	1	0.999674532	8.96539E-05	0
Wolf_17_244	0	1	1	0	0
Wolf_17_245	0	1	0.999910603	9.7352E-05	0
Wolf_17_246	0	1	0.9998733	0.000373065	0
Wolf_17_247	0	1	0.999957342	0.000467814	7.14898E-05
Wolf_17_248	0	1	0.999823835	0.000193237	0
Wolf_17_249	0	1	1	0	7.0205E-05
Wolf_17_250	0	1	1	0	0
Wolf_20_045	0	1	1	0	0
Wolf_24_001	0	1	0.999752598	8.99281E-05	0
Wolf_24_002	0	1	0.999879042	0.000443027	0
Wolf_24_003	0	1	0.999879003	0	0
Wolf_24_004	0	1	1	0	0
Wolf_24_005	0	1	0.99987793	0.000536289	0
Wolf_24_006	0	1	0.999742644	0	7.29182E-05
Wolf_24_007	0	1	0.999959612	0	0
Wolf_24_008	0	1	1	9.4697E-05	7.34754E-05
Wolf_24_009	0	1	1	0	0
Wolf_24_010	0	1	0.999758065	0.000532009	6.77507E-05
Wolf_24_011	0	1	0.999870801	0.000376648	0
Wolf_24_012	0	1	0.999959677	0	0
Wolf_24_013	0	1	0.999733167	0.000291262	0
Wolf_24_014	0	1	0.999955381	0	0
Wolf_24_015	0	1	0.999919381	0.000354484	0
Wolf_24_016	0	1	0.999797193	0.000445395	0
Wolf_24_017	0	1	0.999878739	0.000443971	6.78242E-05
Wolf_24_018	0	1	1	0	0
Wolf_24_019	0	1	0.999837755	0.000890948	0
Wolf_24_020	0	1	0.999836868	8.94454E-05	6.87002E-05
Wolf_24_021	0	1	0.999757947	0.000532198	0
Wolf_24_022	0	1	0.999919205	8.89047E-05	0
Wolf_24_023	0	1	0.99979716	8.90948E-05	0
Wolf_24_024	0	1	1	0	0
Wolf_24_025	0	1	0.999636921	0.000976216	0
Wolf_24_026	0	1	0.999838723	0.000266005	0
Wolf_24_027	0	1	0.9999194	0	6.76224E-05
Wolf_24_028	0	1	0.999918732	8.91266E-05	6.8362E-05
Wolf_24_029	0	1	0.999959651	0	0
Wolf_24_030	0	1	0.999717446	0.00044405	0
Wolf_24_031	0	1	0.999714589	0.000447547	0
Wolf_24_032	0	1	0.999838723	0.000531726	0
Wolf_24_033	0	1	1	9.69368E-05	0
Wolf_24_034	0	1	0.999878739	0	0.000203804
Wolf_24_035	0	1	0.999837768	8.89838E-05	6.8306E-05
Wolf_24_036	0	1	0.999879062	0	0
Wolf_24_037	0	1	0.999879023	8.86997E-05	0
Wolf_24_038	0	1	0.999838658	0	0
Wolf_24_039	0	1	0.99971781	8.87154E-05	0
Wolf_24_040	0	1	0.999838749	0	0
Wolf_24_041	0	1	0.999897425	0	0
Wolf_24_042	0	1	0.999676977	0.000532481	0
Wolf_24_043	0	1	0.999758143	0	6.76498E-05
Wolf_24_044	0	1	1	0	0
Wolf_24_045	0	1	0.99957813	0.000464684	0
Wolf_24_046	0	1	0.999796897	8.92061E-05	0
Wolf_24_047	0	1	0.999838553	0.00097535	0
Wolf_24_048	0	1	0.999796234	8.967E-05	0
Wolf_24_050	0	1	1	0	0
Wolf_24_051	0	1	0.999726327	0	0
Wolf_24_052	0	1	0.999552991	0.000981792	0
Wolf_24_055	0	1	0.999878758	0	0
Wolf_24_056	0	1	0.999919348	0.000443184	0
Wolf_24_057	0	1	0.999798094	8.89996E-05	0
Wolf_24_058	0	1	0.999919348	0.000443184	0
Wolf_24_059	0	1	0.999919407	0.000443027	0
Wolf_24_060	0	1	0.999596579	0.000443734	0.000203445
Wolf_24_061	0	1	0.999879081	0.00044287	0
Wolf_24_062	0	1	1	0	0
Wolf_24_063	0	1	0.999757595	8.86839E-05	0
Wolf_24_065	0	1	1	0	0
Wolf_24_066	0	1	0.999706055	9.23191E-05	0
Wolf_24_067	0	1	0.999717674	0	0
Wolf_24_068	0	1	0.999879013	8.86525E-05	0
Wolf_24_069	0	1	0.999635007	0	0
Wolf_24_070	0	1	0.9995956	0.000355809	6.80272E-05
Wolf_24_071	0	1	0.999878128	0.000714413	6.84182E-05
Wolf_24_072	0	1	0.999959293	8.92857E-05	6.8738E-05
Wolf_24_073	0	1	0.999634146	0	0
Wolf_24_074	0	1	0.999798306	0.000177494	0
Wolf_24_075	0	1	0.999917505	0.000452571	0
Wolf_24_076	0	1	1	0	7.63709E-05
Wolf_24_077	0	1	0.999675008	0.000535427	0
Wolf_24_078	0	1	0.999919218	0.000177904	0
Wolf_24_079	0	1	0.99995969	0	0
Wolf_24_080	0	1	0.99987434	0	7.12555E-05
Wolf_24_081	0	1	1	0	6.80921E-05
Wolf_24_082	0	1	0.999838122	0.000177873	0
Wolf_24_083	0	1	0.999632285	0.000597967	0
Wolf_24_084	0	1	0.999777936	0.000772201	0
Wolf_24_085	0	1	0.999703842	9.24556E-05	0
Wolf_24_086	0	1	1	0	0
Wolf_24_087	0	1	0.999596025	0.000887469	0
Wolf_24_088	0	1	0.999585559	0.000101133	0
Wolf_24_089	0	1	0.999838488	8.87311E-05	0
Wolf_24_090	0	0.995762712	0.999915498	0.000464684	0
Wolf_24_091	0	1	0.999877661	0.000625559	0
Wolf_24_092	0	1	0.999918936	0.000535141	0
Wolf_24_093	0	1	1	9.14578E-05	0
Wolf_24_094	0	1	1	0	0
Wolf_24_095	0	1	0.999798436	0.000443105	0
Wolf_24_096	0	1	0.999633491	0.000178891	0
Wolf_24_097	0	1	0.999917939	0.000449075	0
Wolf_24_098	0	1	1	0	0
Wolf_24_099	0	1	0.999757908	0	0
Wolf_24_100	0	1	0.999857428	0.000519967	0
Wolf_24_101	0	1	0.999917499	0.000361206	0
Wolf_24_102	0	1	0.999798403	8.86368E-05	0
Wolf_24_103	0	1	0.99983397	0.000181554	0
Wolf_24_104	0	1	0.999717583	8.86839E-05	0
Wolf_24_105	0	1	0.99986755	9.68617E-05	0
Wolf_24_106	0	1	0.999954363	0.000399521	0
Wolf_24_107	0	1	0.999838658	8.86682E-05	0
Wolf_24_108	0	1	0.99987638	9.05633E-05	0
Wolf_24_109	0	1	0.999475214	0	0
Wolf_24_110	0	1	0.999919238	0	0
Wolf_24_111	0	1	0.999676768	0.000177557	0.000135814
Wolf_24_112	0	1	0.999715169	8.92538E-05	0
Wolf_24_113	0	1	0.999878306	8.90472E-05	0
Wolf_24_114	0	1	0.999511719	0.000537057	0
Wolf_24_115	0	1	0.999674108	0.000178955	6.90703E-05
Wolf_24_116	0	1	1	0	7.66636E-05
Wolf_24_117	0	1	0.999878039	0.000623886	6.85307E-05
Wolf_24_118	0	1	1	8.86839E-05	0
Wolf_24_119	0	1	0.99979798	0	6.7981E-05
Wolf_24_120	0	1	0.999513303	0.000178126	0
Wolf_24_121	0	1	1	0	0
Wolf_24_122	0	1	0.999757105	8.9222E-05	0
Wolf_24_123	0	1	1	0	0
Wolf_24_124	0	1	0.999959694	0	0
Wolf_24_125	0	1	0.999956419	0	0
Wolf_24_126	0	1	0.999873096	0.000185805	0
Wolf_24_127	0	1	0.999756967	8.90789E-05	0
Wolf_24_128	0	1	0.999672775	0.000270173	0
Wolf_24_129	0	1	0.999838384	8.89205E-05	0
Wolf_24_130	0	1	1	0.00018423	0
Wolf_24_131	0	1	0.999959687	8.86682E-05	0
Wolf_24_132	0	1	0.999915938	0.000460745	0
Wolf_24_133	0	1	0.999233349	0.001152315	0
Wolf_24_134	0	1	0.999838201	0.000533523	0
Wolf_24_135	0	1	0.99983753	8.93495E-05	0
WolfCreek_20_001	0	1	0.99987725	0	0
WolfCreek_20_002	0	1	0.999869848	0.000476372	0
WolfCreek_20_003	0	1	0.999837702	8.9222E-05	0
WolfCreek_20_004	0	1	0.999919087	0.000444365	0
WolfCreek_20_005	0	1	1	0	0
WolfCreek_20_006	0	1	0.999873107	0.000461851	0
WolfCreek_20_007	0	1	0.999879023	0.000443341	0
WolfCreek_20_008	0	1	0.999716507	0.000444998	0
WolfCreek_20_009	0	1	1	0	6.84275E-05
WolfCreek_20_010	0	1	1	0.000180505	0
WolfCreek_20_011	0	1	1	8.87311E-05	6.77507E-05
WolfCreek_20_012	0	1	0.999675588	0.000892061	0
WolfCreek_20_013	0	1	0.999758045	0.001418188	0
WolfCreek_20_014	0	1	0.999838658	8.86839E-05	0
WolfCreek_20_015	0	1	0.999792251	0.000115314	0
WolfCreek_20_016	0	1	0.999916444	0.000459559	0
WolfCreek_20_017	0	1	0.999830795	0.000279642	0
WolfCreek_20_018	0	1	0.999879023	0.000443027	0
WolfCreek_20_019	0	1	0.999919335	0	0
WolfCreek_20_020	0	1	0.999677315	0.000532198	0
WolfCreek_20_021	0	1	0.999959684	0	0
WolfCreek_20_022	0	1	1	0	0
WolfCreek_20_023	0	1	0.999959416	0	0
WolfCreek_20_025	0	1	0.999918474	0.000358551	0
